Date,Age,Gender,City,City (Updated),Tier,Occupation,Other Occupation,CRY Source,Other CRY Source,Volunteering Location Preference,Changed/Unchanged
04/18/2025,19.0,Female,Deoband,Deoband,,College/University Student,,CRY Website,,Delhi,Unchanged
04/18/2025,20.0,Female,Delhi NCR,Delhi,,College/University Student,,CRY Website,,Delhi,Changed
04/18/2025,42.0,Male,Faridabad,Faridabad,,Working Professional,,CRY Website,,Delhi,Unchanged
04/18/2025,41.0,Female,Lucknow,Lucknow,,Home Maker,,Family/Friend,,Delhi,Unchanged
04/18/2025,17.0,Male,Gurgaon,Gurgaon,,School Student,,Online ads and Posts,,Delhi,Unchanged
04/18/2025,34.0,Male,Kishanganj,Kishanganj,,College/University Student,I'm a private teacher,Social Media Sites,,Delhi,Unchanged
04/18/2025,23.0,Male,chandigarh,Chandigarh,,College/University Student,,CRY Website,,Delhi,Unchanged
04/18/2025,30.0,Male,Shivpuri Madhya Pradesh ,Shivpuri Madhya Pradesh,,Other,Teacher ,CRY Website,,Delhi,Unchanged
04/18/2025,21.0,Male,Varanasi,Varanasi,,College/University Student,,Social Media Sites,,Delhi,Unchanged
04/18/2025,30.0,Female,Jammu,Jammu,,Working Professional,,Online ads and Posts,,Delhi,Unchanged
04/18/2025,16.0,Female,new delhi,Delhi,,School Student,,Others,,Delhi,Changed
04/18/2025,20.0,Female,Kanpur,Kanpur,,College/University Student,,Online ads and Posts,,Delhi,Unchanged
04/18/2025,24.0,Male,Faridabad,Faridabad,,School Student,,Social Media Sites,,Delhi,Unchanged
04/17/2025,15.0,Female,Delhi ,Delhi,,School Student,,Social Media Sites,,Delhi,Unchanged
04/17/2025,19.0,Male,New Delhi ,Delhi,,College/University Student,,Family/Friend,,Delhi,Changed
04/17/2025,23.0,Female,Faridabad,Faridabad,,Working Professional,,Social Media Sites,,Delhi,Unchanged
04/17/2025,17.0,Female,Meerut,Meerut,,School Student,,Others,,Delhi,Unchanged
04/17/2025,21.0,Female,Shahjahanpur UP,Shahjahanpur,,College/University Student,,CRY Volunteers/Interns,,Delhi,Changed
04/17/2025,16.0,Female,Noida,Noida,,School Student,,Others,,Delhi,Unchanged
04/17/2025,26.0,Female,new delhi,Delhi,,Other, CSE aspirant and tuition teacher,Social Media Sites,,Delhi,Changed
04/17/2025,19.0,Male,Bikaner ,Bikaner,,College/University Student,,Social Media Sites,,Delhi,Unchanged
04/17/2025,19.0,Male,Bikaner ,Bikaner,,College/University Student,,Social Media Sites,,Delhi,Unchanged
04/16/2025,21.0,Female,Ludhiana ,Ludhiana,,College/University Student,,CRY Website,,Delhi,Unchanged
04/16/2025,21.0,Male,Bulandshahr,Bulandshahr,,College/University Student,,CRY Website,,Delhi,Unchanged
04/16/2025,21.0,Male,Bulandshahr,Bulandshahr,,College/University Student,,CRY Website,,Delhi,Unchanged
04/16/2025,23.0,Female,Ghaziabad,Ghaziabad,,Other,Dentist,Social Media Sites,,Delhi,Unchanged
04/16/2025,17.0,Female,Chandigarh ,Chandigarh,,School Student,,CRY Website,,Delhi,Unchanged
04/16/2025,22.0,Male,Kolkata,Kolkata,,Working Professional,,CRY Website,,Delhi,Unchanged
04/16/2025,19.0,Male,Delhi,Delhi,,College/University Student,,Social Media Sites,,Delhi,Unchanged
04/16/2025,17.0,Male,New Delhi,Delhi,,School Student,,Social Media Sites,,Delhi,Changed
04/16/2025,26.0,Female,Delhi ,Delhi,,Working Professional,,CRY Website,,Delhi,Unchanged
04/16/2025,19.0,Male,Rohtak,Rohtak,,College/University Student,,CRY Website,,Delhi,Unchanged
04/16/2025,19.0,Male,ROHTAK,Rohtak,,College/University Student,,CRY Website,,Delhi,Unchanged
04/16/2025,22.0,Female,Delhi,Delhi,,College/University Student,,Social Media Sites,,Delhi,Unchanged
04/16/2025,23.0,Female,Patna,Patna,,College/University Student,,Social Media Sites,,Delhi,Unchanged
04/16/2025,26.0,Male,ROHINI,Rohini,,College/University Student,,CRY Website,,Delhi,Unchanged
04/16/2025,19.0,Female,Ghaziabad ,Ghaziabad,,Other,aspiring artist ,Online ads and Posts,,Delhi,Unchanged
04/16/2025,22.0,Female,Toronto,Toronto,,College/University Student,,Social Media Sites,,Delhi,Unchanged
04/16/2025,18.0,Female,Lucknow,Lucknow,,College/University Student,,Social Media Sites,,Delhi,Unchanged
04/16/2025,22.0,Male,Gwalior,Gwalior,,College/University Student,,CRY Website,,Delhi,Unchanged
04/16/2025,23.0,Female,delhi,Delhi,,Working Professional,,Social Media Sites,,Delhi,Unchanged
04/16/2025,44.0,Male,Ratlam,Ratlam,,Working Professional,,CRY Website,,Delhi,Unchanged
04/15/2025,15.0,Female,Noida,Noida,,School Student,,CRY Volunteers/Interns,,Delhi,Unchanged
04/15/2025,23.0,Female,Delhi,Delhi,,Other,Preparing for competitive exams,Social Media Sites,,Delhi,Unchanged
04/15/2025,24.0,Male,Noida,Noida,,School Student,,CRY Website,,Delhi,Unchanged
04/15/2025,18.0,Female,New Delhi,Delhi,,College/University Student,,CRY Website,,Delhi,Changed
04/15/2025,28.0,Female,Noida,Noida,,Working Professional,,CRY Website,,Delhi,Unchanged
04/15/2025,19.0,Female,Chennai,Chennai,,College/University Student,,Social Media Sites,,Delhi,Unchanged
04/15/2025,21.0,Female,New Delhi ,Delhi,,Working Professional,,CRY Website,,Delhi,Changed
04/15/2025,20.0,Female,Greater noida,Noida,,College/University Student,,CRY Website,,Delhi,Changed
04/15/2025,22.0,Female,Jaipur,Jaipur,,College/University Student,,Others,,Delhi,Unchanged
04/15/2025,18.0,Female,new delhi,Delhi,,College/University Student,,CRY Website,,Delhi,Changed
04/15/2025,24.0,Female,chandigarh,Chandigarh,,College/University Student,,Online ads and Posts,,Delhi,Unchanged
04/15/2025,17.0,Female,Mohali,Mohali,,School Student,,Others,,Delhi,Unchanged
04/15/2025,19.0,Female,Ghaziabad,Ghaziabad,,College/University Student,,CRY Website,,Delhi,Unchanged
04/15/2025,43.0,Male,Panchkula,Panchkula,,Other,Project Manager,Others,,Delhi,Unchanged
04/15/2025,18.0,Female,Jalandhar,Jalandhar,,College/University Student,,Ads/Hoardings,,Delhi,Unchanged
04/15/2025,18.0,Male,Bhopal,Bhopal,,School Student,,Social Media Sites,,Delhi,Unchanged
04/15/2025,43.0,Female,Noida,Noida,,Other,Freelancer,Online ads and Posts,,Delhi,Unchanged
04/15/2025,20.0,Female,Greater noida,Noida,,College/University Student,,CRY Website,,Delhi,Changed
04/15/2025,20.0,Male,Dehradun ,Dehradun,,College/University Student,,Social Media Sites,,Delhi,Unchanged
04/15/2025,17.0,Female,Kota,Kota,,School Student,,Others,,Delhi,Unchanged
04/14/2025,16.0,Female,Gurgaon ,Gurgaon,,School Student,,CRY Website,,Delhi,Unchanged
04/14/2025,17.0,Female,New Delhi,Delhi,,School Student,,Family/Friend,,Delhi,Changed
04/14/2025,19.0,Male,New Delhi,Delhi,,College/University Student,,Family/Friend,,Delhi,Changed
04/14/2025,18.0,Male,Delhi,Delhi,,College/University Student,,Online ads and Posts,,Delhi,Unchanged
04/14/2025,24.0,Female,Gurgaon,Gurgaon,,Other,On a Gap year,Online ads and Posts,,Delhi,Unchanged
04/14/2025,34.0,Female,New delhi,Delhi,,Working Professional,,CRY Website,,Delhi,Changed
04/14/2025,22.0,Male,New Delhi,Delhi,,College/University Student,,CRY Website,,Delhi,Changed
04/14/2025,17.0,Female,Noida,Noida,,School Student,,Social Media Sites,,Delhi,Unchanged
04/14/2025,34.0,Male,New Delhi,Delhi,,Working Professional,,CRY Website,,Delhi,Changed
04/14/2025,26.0,Male,ROHINI,Rohini,,College/University Student,,Online ads and Posts,,Delhi,Unchanged
04/14/2025,34.0,Male,New Delhi,Delhi,,Working Professional,,CRY Website,,Delhi,Changed
04/14/2025,28.0,Female,Delhi,Delhi,,Working Professional,,CRY Website,,Delhi,Unchanged
04/14/2025,16.0,Male,LUDHIANA,Ludhiana,,School Student,,CRY Website,,Delhi,Unchanged
04/14/2025,19.0,Female,New Delhi ,Delhi,,College/University Student,,CRY Website,,Delhi,Changed
04/14/2025,20.0,Male,New Delhi ,Delhi,,College/University Student,,CRY Website,,Delhi,Changed
04/14/2025,16.0,Female,Gurgaon,Gurgaon,,School Student,,Social Media Sites,,Delhi,Unchanged
04/14/2025,24.0,Female,Delhi,Delhi,,College/University Student,,CRY Website,,Delhi,Unchanged
04/13/2025,26.0,Female,Ghaziabad ,Ghaziabad,,Working Professional,,Social Media Sites,,Delhi,Unchanged
04/13/2025,26.0,Female,Ghaziabad ,Ghaziabad,,Working Professional,,Social Media Sites,,Delhi,Unchanged
04/13/2025,29.0,Male,Gurgaon,Gurgaon,,Working Professional,,Social Media Sites,,Delhi,Unchanged
04/13/2025,22.0,Female,New Delhi,Delhi,,Other,Fresher ,CRY Website,,Delhi,Changed
04/13/2025,20.0,Female,Patna,Patna,,College/University Student,,Social Media Sites,,Delhi,Unchanged
04/13/2025,20.0,Female,Delhi,Delhi,,College/University Student,,Social Media Sites,,Delhi,Unchanged
04/13/2025,36.0,Male,Delhi ,Delhi,,Working Professional,,Online ads and Posts,,Delhi,Unchanged
04/13/2025,21.0,Male,Lucknow ,Lucknow,,College/University Student,,Social Media Sites,,Delhi,Unchanged
04/13/2025,22.0,Male,Lucknow ,Lucknow,,College/University Student,,CRY Website,,Delhi,Unchanged
04/13/2025,21.0,Female,Gurgaon,Gurgaon,,College/University Student,,CRY Website,,Delhi,Unchanged
04/13/2025,16.0,Female,SOUTH DELHI,Delhi,,School Student,,Social Media Sites,,Delhi,Changed
04/13/2025,23.0,Female,delhi,Delhi,,Other,Aspiring for civil services and after 1 year drop this year will pursue my masters,CRY Website,,Delhi,Unchanged
04/13/2025,17.0,Female,Chandigarh ,Chandigarh,,School Student,,CRY Website,,Delhi,Unchanged
04/12/2025,23.0,Female,Ghaziabad,Ghaziabad,,College/University Student,,CRY Website,,Delhi,Unchanged
04/12/2025,15.0,Female,Faridabad,Faridabad,,School Student,,CRY Website,,Delhi,Unchanged
04/12/2025,29.0,Male,Delhi,Delhi,,Working Professional,,CRY Website,,Delhi,Unchanged
04/12/2025,18.0,Male,Delhi ,Delhi,,College/University Student,,Others,,Delhi,Unchanged
04/12/2025,26.0,Female,Panchkula,Panchkula,,College/University Student,,CRY Website,,Delhi,Unchanged
04/12/2025,23.0,Male,Kanpur,Kanpur,,College/University Student,,CRY Website,,Delhi,Unchanged
04/12/2025,13.0,Female,NOIDA,Noida,,School Student,,CRY Website,,Delhi,Unchanged
04/12/2025,26.0,Male,Gurgaon,Gurgaon,,Working Professional,,Family/Friend,,Delhi,Unchanged
04/12/2025,16.0,Female,Alwar ,Alwar,,School Student,,CRY Website,,Delhi,Unchanged
04/12/2025,19.0,Female,Delhi ,Delhi,,College/University Student,,CRY Website,,Delhi,Unchanged
04/12/2025,22.0,Female,Dehradun,Dehradun,,College/University Student,,CRY Website,,Delhi,Unchanged
04/12/2025,16.0,Female,Rohini,Rohini,,School Student,,Others,,Delhi,Unchanged
04/11/2025,18.0,Male,Mahendragarh haryana ,Mahendragarh Haryana,,College/University Student,,CRY Website,,Delhi,Unchanged
04/11/2025,15.0,Female,delhi,Delhi,,School Student,,Others,,Delhi,Unchanged
04/11/2025,21.0,Male,New Delhi,Delhi,,College/University Student,,Others,,Delhi,Changed
04/11/2025,16.0,Female,New Delhi,Delhi,,School Student,,Social Media Sites,,Delhi,Changed
04/11/2025,14.0,Male,New Delhi ,Delhi,,School Student,,CRY Website,,Delhi,Changed
04/11/2025,19.0,Female,Greater noida,Noida,,College/University Student,,CRY Website,,Delhi,Changed
04/11/2025,19.0,Female,Greater noida,Noida,,College/University Student,,CRY Website,,Delhi,Changed
04/11/2025,17.0,Female,NEW DELHI,Delhi,,School Student,,Social Media Sites,,Delhi,Changed
04/11/2025,26.0,Female,Khagaria,Khagaria,,Home Maker,,CRY Website,,Delhi,Unchanged
04/11/2025,20.0,Male,New Delhi,Delhi,,College/University Student,,CRY Website,,Delhi,Changed
04/11/2025,22.0,Female,Kollam,Kollam,,College/University Student,,CRY Website,,Delhi,Unchanged
04/11/2025,22.0,Female,Perinthalmanna ,Perinthalmanna,,College/University Student,,Social Media Sites,,Delhi,Unchanged
04/11/2025,32.0,Male,Chamoli,Chamoli,,Home Maker,,Social Media Sites,,Delhi,Unchanged
04/11/2025,32.0,Female,Sonipat,Sonipat,,Working Professional,,CRY Website,,Delhi,Unchanged
04/10/2025,24.0,Female,Haridwar,Haridwar,,Working Professional,,CRY Website,,Delhi,Unchanged
04/10/2025,19.0,Female,Deoband,Deoband,,College/University Student,,CRY Website,,Delhi,Unchanged
04/10/2025,23.0,Female,Ahmedabad,Ahmedabad,,Working Professional,,CRY Website,,Delhi,Unchanged
04/10/2025,17.0,Female,Ghaziabad,Ghaziabad,,School Student,,Social Media Sites,,Delhi,Unchanged
04/10/2025,17.0,Female,new delhi,Delhi,,School Student,,Others,,Delhi,Changed
04/10/2025,21.0,Male,Noida,Noida,,Working Professional,,CRY Website,,Delhi,Unchanged
04/10/2025,16.0,Female,Noida,Noida,,School Student,,Others,,Delhi,Unchanged
04/10/2025,17.0,Female,Gonda,Gonda,,School Student,,Online ads and Posts,,Delhi,Unchanged
04/10/2025,17.0,Female,Gonda,Gonda,,School Student,,Online ads and Posts,,Delhi,Unchanged
04/10/2025,19.0,Female,Delhi ,Delhi,,College/University Student,,Social Media Sites,,Delhi,Unchanged
04/10/2025,23.0,Female,Lucknow ,Lucknow,,College/University Student,,CRY Website,,Delhi,Unchanged
04/09/2025,19.0,Male,Delhi,Delhi,,College/University Student,,Social Media Sites,,Delhi,Unchanged
04/09/2025,22.0,Male,Bhopal,Bhopal,,College/University Student,,CRY Website,,Delhi,Unchanged
04/09/2025,16.0,Male,Raigarh,Raigarh,,School Student,,Social Media Sites,,Delhi,Unchanged
04/09/2025,23.0,Male,Gurgaon,Gurgaon,,Working Professional,,CRY Website,,Delhi,Unchanged
04/09/2025,14.0,Female,Bhimtal Nainital ,Bhimtal Nainital,,School Student,,CRY Website,,Delhi,Unchanged
04/09/2025,35.0,Female,New Delhi,Delhi,,Working Professional,,CRY Website,,Delhi,Changed
04/09/2025,17.0,Female,Delhi,Delhi,,College/University Student,,CRY Website,,Delhi,Unchanged
04/09/2025,19.0,Male,Delhi,Delhi,,School Student,,Others,,Delhi,Unchanged
04/09/2025,29.0,Male,Unnao,Unnao,,Working Professional,,CRY Volunteers/Interns,,Delhi,Unchanged
04/09/2025,18.0,Male,Delhi NCR,Delhi,,School Student,,Social Media Sites,,Delhi,Changed
04/09/2025,50.0,Female,Faridabad ,Faridabad,,Home Maker,,CRY Website,,Delhi,Unchanged
04/08/2025,15.0,Female,Faridabad,Faridabad,,School Student,,Social Media Sites,,Delhi,Unchanged
04/08/2025,21.0,Female,new delhi,Delhi,,College/University Student,,Social Media Sites,,Delhi,Changed
04/08/2025,22.0,Female,Noida,Noida,,Working Professional,,Social Media Sites,,Delhi,Unchanged
04/08/2025,19.0,Female,Delhi,Delhi,,College/University Student,,Social Media Sites,,Delhi,Unchanged
04/08/2025,16.0,Male,Raigarh,Raigarh,,School Student,,Social Media Sites,,Delhi,Unchanged
04/08/2025,17.0,Female,Roorkee,Roorkee,,School Student,,Social Media Sites,,Delhi,Unchanged
04/08/2025,17.0,Female,Gurgaon,Gurgaon,,College/University Student,,Online ads and Posts,,Delhi,Unchanged
04/08/2025,15.0,Male,Gurgaon,Gurgaon,,School Student,,CRY Website,,Delhi,Unchanged
04/08/2025,20.0,Female,Delhi ,Delhi,,College/University Student,,CRY Website,,Delhi,Unchanged
04/08/2025,15.0,Female,New Delhi,Delhi,,School Student,,CRY Website,,Delhi,Changed
04/08/2025,17.0,Female,New Delhi ,Delhi,,School Student,,Social Media Sites,,Delhi,Changed
04/08/2025,21.0,Female,Delhi,Delhi,,Other,Gap year,CRY Website,,Delhi,Unchanged
04/08/2025,17.0,Female,Ludhiana,Ludhiana,,School Student,,Online ads and Posts,,Delhi,Unchanged
04/08/2025,25.0,Male,Gurgaon,Gurgaon,,Working Professional,,Family/Friend,,Delhi,Unchanged
04/08/2025,40.0,Male,New Delhi,Delhi,,Working Professional,,Social Media Sites,,Delhi,Changed
04/08/2025,20.0,Female,Delhi,Delhi,,School Student,,CRY Website,,Delhi,Unchanged
04/08/2025,15.0,Male,Jalandhar,Jalandhar,,School Student,,Social Media Sites,,Delhi,Unchanged
04/08/2025,20.0,Female,Chandigarh,Chandigarh,,College/University Student,,CRY Volunteers/Interns,,Delhi,Unchanged
04/08/2025,17.0,Male,Delhi,Delhi,,School Student,,CRY Website,,Delhi,Unchanged
04/08/2025,23.0,Male,Gurgaon,Gurgaon,,Personal Business,,Others,,Delhi,Unchanged
04/08/2025,20.0,Male,Noida,Noida,,College/University Student,,CRY Website,,Delhi,Unchanged
04/08/2025,20.0,Male,Noida,Noida,,College/University Student,,CRY Website,,Delhi,Unchanged
04/07/2025,22.0,Female,delhi,Delhi,,College/University Student,,Others,,Delhi,Unchanged
04/07/2025,23.0,Male,Gurgaon,Gurgaon,,Working Professional,,Online ads and Posts,,Delhi,Unchanged
04/07/2025,19.0,Male,Sasaram,Sasaram,,College/University Student,,Others,,Delhi,Unchanged
04/07/2025,20.0,Female,Jabalpur,Jabalpur,,College/University Student,,CRY Website,,Delhi,Unchanged
04/07/2025,23.0,Female,North West Delhi,Delhi,,Working Professional,,CRY Volunteers/Interns,,Delhi,Changed
04/07/2025,22.0,Female,Delhi,Delhi,,College/University Student,,CRY Volunteers/Interns,,Delhi,Unchanged
04/07/2025,20.0,Female,New Delhi,Delhi,,College/University Student,,CRY Website,,Delhi,Changed
04/07/2025,18.0,Male,Prayagraj,Prayagraj,,College/University Student,,Social Media Sites,,Delhi,Unchanged
04/07/2025,30.0,Male,Delhi,Delhi,,Working Professional,,CRY Website,,Delhi,Unchanged
04/07/2025,22.0,Male,Varanasi,Varanasi,,College/University Student,,CRY Website,,Delhi,Unchanged
04/06/2025,21.0,Female,Delhi,Delhi,,College/University Student,,CRY Website,,Delhi,Unchanged
04/06/2025,21.0,Female,Lucknow ,Lucknow,,College/University Student,,Social Media Sites,,Delhi,Unchanged
04/06/2025,23.0,Male,Noida,Noida,,Working Professional,,Others,,Delhi,Unchanged
04/06/2025,23.0,Female,Gurgaon,Gurgaon,,School Student,,CRY Website,,Delhi,Unchanged
04/06/2025,31.0,Female,Panchkula,Panchkula,,Working Professional,,CRY Website,,Delhi,Unchanged
04/06/2025,20.0,Male,New Delhi,Delhi,,College/University Student,,Ads/Hoardings,,Delhi,Changed
04/06/2025,19.0,Female,new delhi,Delhi,,College/University Student,,Others,,Delhi,Changed
04/06/2025,24.0,Male,Lucknow,Lucknow,,College/University Student,,CRY Website,,Delhi,Unchanged
04/06/2025,23.0,Female,Baddi,Baddi,,Working Professional,,CRY Website,,Delhi,Unchanged
04/06/2025,24.0,Female,Delhi NCR ,Delhi,,College/University Student,,Social Media Sites,,Delhi,Changed
04/06/2025,18.0,Female,ahmedabad,Ahmedabad,,School Student,,Online ads and Posts,,Delhi,Unchanged
04/06/2025,18.0,Female,ahmedabad,Ahmedabad,,School Student,,CRY Website,,Delhi,Unchanged
04/05/2025,20.0,Male,Greater noida,Noida,,College/University Student,,CRY Website,,Delhi,Changed
04/05/2025,19.0,Female,Jaipur,Jaipur,,College/University Student,,Social Media Sites,,Delhi,Unchanged
04/05/2025,20.0,Female,SOUTH DELHI,Delhi,,College/University Student,,CRY Website,,Delhi,Changed
04/05/2025,13.0,Female,Delhi,Delhi,,School Student,,CRY Website,,Delhi,Unchanged
04/05/2025,22.0,Female,Kanhangad,Kanhangad,,College/University Student,,Others,,Delhi,Unchanged
04/05/2025,17.0,Female,Makhu,Makhu,,College/University Student,,Family/Friend,,Delhi,Unchanged
04/05/2025,18.0,Female,West Delhi,Delhi,,School Student,,CRY Website,,Delhi,Changed
04/05/2025,20.0,Female,Noida,Noida,,College/University Student,,Family/Friend,,Delhi,Unchanged
04/05/2025,19.0,Male,SITAMARHI,Sitamarhi,,College/University Student,,Social Media Sites,,Delhi,Unchanged
04/05/2025,22.0,Male,Delhi,Delhi,,College/University Student,,CRY Website,,Delhi,Unchanged
04/05/2025,21.0,Female,Lucknow ,Lucknow,,College/University Student,,CRY Website,,Delhi,Unchanged
04/05/2025,20.0,Female,Noida,Noida,,College/University Student,,Family/Friend,,Delhi,Unchanged
04/04/2025,19.0,Female,Dehradun,Dehradun,,College/University Student,,CRY Website,,Delhi,Unchanged
04/04/2025,17.0,Male,Dwarka,Dwarka,,School Student,,CRY Website,,Delhi,Unchanged
04/04/2025,22.0,Female,New Delhi,Delhi,,College/University Student,,Others,,Delhi,Changed
04/04/2025,20.0,Female,Gujarat ,Gujarat,,College/University Student,,Others,,Delhi,Unchanged
04/04/2025,20.0,Female,New Delhi,Delhi,,College/University Student,,CRY Website,,Delhi,Changed
04/04/2025,21.0,Female,Lalitpur,Lalitpur,,College/University Student,,Social Media Sites,,Delhi,Unchanged
04/04/2025,17.0,Female,delhi,Delhi,,School Student,,CRY Website,,Delhi,Unchanged
04/04/2025,17.0,Female,delhi,Delhi,,School Student,,CRY Website,,Delhi,Unchanged
04/04/2025,17.0,Female,delhi,Delhi,,School Student,,CRY Website,,Delhi,Unchanged
04/04/2025,17.0,Female,delhi,Delhi,,School Student,,CRY Website,,Delhi,Unchanged
04/04/2025,17.0,Female,delhi,Delhi,,School Student,,CRY Website,,Delhi,Unchanged
04/04/2025,18.0,Female,delhi,Delhi,,School Student,,CRY Website,,Delhi,Unchanged
04/04/2025,18.0,Female,delhi,Delhi,,School Student,,CRY Website,,Delhi,Unchanged
04/04/2025,17.0,Male,delhi,Delhi,,School Student,,Social Media Sites,,Delhi,Unchanged
04/04/2025,17.0,Male,delhi,Delhi,,School Student,,Social Media Sites,,Delhi,Unchanged
04/04/2025,21.0,Male,Ahmedabad,Ahmedabad,,College/University Student,,CRY Website,,Delhi,Unchanged
